date,n_active,n_long,n_short,gross_exposure,turnover,cost,lev,ret_gross,ret_net,equity_gross,equity_net
2020-12-16,0,0,0,0.0,0.0,0.0,0.5973120307314913,0.0,0.0,1.2800567062881245,1.2696585906778532
2020-12-17,0,0,0,0.0,0.0,0.0,0.5971964492764074,0.0,0.0,1.2800567062881245,1.2696585906778532
2020-12-18,0,0,0,0.0,0.0,0.0,0.6093157525008955,0.0,0.0,1.2800567062881245,1.2696585906778532
2020-12-21,2,1,1,1.0,1.0,0.0001214720495595965,0.6073602477979825,-0.010727356922103063,-0.010848828971662658,1.2663250811192401,1.255884281775187
2020-12-22,2,1,1,1.0,0.0,0.0,0.6220948663622491,0.004955496080862883,0.004955496080862883,1.272600350095825,1.2621078114115412
2020-12-23,2,1,1,1.0,0.0,0.0,0.6165205039279775,-0.010641576743665985,-0.010641576743665985,1.259057875806264,1.248676994277625
2020-12-24,2,1,1,1.0,0.0,0.0,0.6182707246107013,-0.0003419517686174186,-0.0003419517686174186,1.2586273387388405,1.2482500069709999
2020-12-28,2,1,1,1.0,0.0,0.0,0.6182855969421837,0.0021209767946700764,0.0021209767946700764,1.261296858117443,1.2508975162697322
2020-12-29,0,0,0,0.0,1.0,0.00012370910347212532,0.6185455173606266,0.0,-0.00012370910347212532,1.261296858117443,1.250742768859459
2020-12-30,0,0,0,0.0,0.0,0.0,0.6215178222481862,0.0,0.0,1.261296858117443,1.250742768859459
2020-12-31,0,0,0,0.0,0.0,0.0,0.6435379746155792,0.0,0.0,1.261296858117443,1.250742768859459
2021-01-04,0,0,0,0.0,0.0,0.0,0.6434203128718776,0.0,0.0,1.261296858117443,1.250742768859459
2021-01-05,0,0,0,0.0,0.0,0.0,0.6645038655839582,0.0,0.0,1.261296858117443,1.250742768859459
2021-01-06,0,0,0,0.0,0.0,0.0,0.6681409033114863,0.0,0.0,1.261296858117443,1.250742768859459
2021-01-07,0,0,0,0.0,0.0,0.0,0.6759300893662388,0.0,0.0,1.261296858117443,1.250742768859459
2021-01-08,0,0,0,0.0,0.0,0.0,0.6759797302301216,0.0,0.0,1.261296858117443,1.250742768859459
2021-01-11,0,0,0,0.0,0.0,0.0,0.6759797302301216,0.0,0.0,1.261296858117443,1.250742768859459
2021-01-12,0,0,0,0.0,0.0,0.0,0.6906181401583703,0.0,0.0,1.261296858117443,1.250742768859459
2021-01-13,2,1,1,1.0,1.0,0.0001366233141969205,0.6831165709846025,-0.007580878325450148,-0.007717501639647069,1.251735120103782,1.2410901594900094
2021-01-14,4,2,2,1.0,1.0,0.00013677633286900934,0.6838816643450467,0.0034773088827791698,0.0033405325499101606,1.2560877897558056,1.245236061565159
2021-01-15,4,2,2,1.0,0.0,0.0,0.687688665798756,0.005049726503543493,0.005049726503543493,1.2624306895585127,1.2515241631084126
2021-01-19,4,2,2,1.0,0.0,0.0,0.6873431256034296,-0.0009886396659441622,-0.0009886396659441622,1.2611826005033098,1.250286856677876
2021-01-20,4,2,2,1.0,0.0,0.0,0.6875515241040212,0.00014625549957353407,0.00014625549957353407,1.2613670553945997,1.2504697180067095
2021-01-21,2,1,1,1.0,1.0,0.0001379019614648441,0.6895098073242205,-0.0017615874228994054,-0.0018994893843642495,1.259145047054157,1.2480944640518867
2021-01-22,2,1,1,1.0,2.0,0.00027582248041598754,0.6895562010399688,-0.009433641124241072,-0.009709463604657059,1.2472667245568825,1.2359761362780008
2021-01-25,2,1,1,1.0,0.0,0.0,0.7106060804365263,0.00342708440630451,0.00342708440630451,1.251541212899114,1.2402119308212036
2021-01-26,2,1,1,1.0,0.0,0.0,0.6819565700863403,-0.014672961760695354,-0.014672961760695354,1.233177396540311,1.222014348585106
2021-01-27,2,1,1,1.0,0.0,0.0,0.6781644121737039,0.008510289136146008,0.008510289136146008,1.2436720927410287,1.2324140440200844
2021-01-28,2,1,1,1.0,0.0,0.0,0.6835656832022025,-0.0075326591654636165,-0.0075326591654636165,1.2343039347528117,1.2231306890757503
2021-01-29,2,1,1,1.0,2.0,0.0002779089302297557,0.6947723255743892,0.004808867665106069,0.0045309587348763124,1.2402395390335579,1.2286726437553133
2021-02-01,3,2,1,1.0,1.3333333333333333,0.00017847060341312675,0.6692647627992253,-0.012858328463925404,-0.013036799067338529,1.224292131666717,1.2126546853791396
2021-02-02,3,2,1,1.0,0.0,0.0,0.6959758333398611,-0.002986227173279349,-0.002986227173279349,1.2206361172351017,1.209033423005856
2021-02-03,5,3,2,1.0,0.7999999999999998,0.0001073539107388071,0.6709619421175446,-0.012921895622864974,-0.01302924953360378,1.2048631847346905,1.1932806248430456
2021-02-04,5,3,2,1.0,0.0,0.0,0.6685182355010097,-0.005081923805963915,-0.005081923805963915,1.1987401618332576,1.1872164636284603
2021-02-05,5,2,3,1.0,0.4,5.527111580390919e-05,0.6908889475488649,-0.008213683086242011,-0.008268954202045922,1.1888940900412088,1.1773994250628017
2021-02-08,3,1,2,1.0,0.7999999999999999,7.855403833236603e-05,0.4909627395772877,-0.035654753480822976,-0.035733307519155336,1.1465043643459822,1.1353270493341558
2021-02-09,3,1,2,1.0,0.0,0.0,0.4962585782729167,0.003115007957615775,0.003115007957615775,1.1500757345643613,1.1388636021273284
2021-02-10,1,0,1,1.0,1.3333333333333333,0.0001314505916432255,0.4929397186620957,0.005305230913435927,0.005173780321792701,1.1561771519041646,1.1447558322212206
2021-02-11,1,0,1,1.0,0.0,0.0,0.4832155928484751,-0.01123119571725965,-0.01123119571725965,1.1431919000273052,1.1318988554210696
2021-02-12,2,1,1,1.0,2.0,0.0001903960112218427,0.4759900280546067,0.009376078102102474,0.00918568209088063,1.153910556567652,1.1422961184659992
2021-02-16,2,1,1,1.0,0.0,0.0,0.479680259672264,-0.003708842750578541,-0.003708842750578541,1.14963088376511,1.1380595217880125
2021-02-17,4,2,2,1.0,1.0,9.37025044781974e-05,0.46851252239098695,0.009416898433152767,0.00932319592867457,1.1604568410331417,1.1486698736881358
2021-02-18,6,3,3,1.0000000000000002,0.6666666666666665,6.061195511023258e-05,0.45458966332674444,0.011128000667492803,0.01106738871238257,1.1733704055347551,1.161382649682446
2021-02-19,6,3,3,1.0000000000000002,0.0,0.0,0.45432757105179994,0.0017932922279605568,0.0017932922279605568,1.1754746015635196,1.1634653481618098
2021-02-22,4,2,2,1.0,0.6666666666666666,5.863729384276734e-05,0.43977970382075504,0.01657842581125735,0.016519788517414584,1.1949621200385576,1.182685549660783
2021-02-23,5,2,3,1.0,0.8,6.856452769189114e-05,0.4285282980743195,0.010742006054750687,0.010673441527058796,1.2077984103672095,1.195308874719985
2021-02-24,3,2,1,1.0,0.7999999999999998,6.837864586739703e-05,0.42736653667123153,0.009739974634265928,0.009671595988398531,1.2195623362474928,1.206869419237624
2021-02-25,1,1,0,1.0,1.3333333333333333,0.00010651083399768235,0.3994156274913088,-0.01757282320768363,-0.01767933404168131,1.198131182921866,1.185532771630232
2021-02-26,1,1,0,1.0,0.0,0.0,0.3990598309070697,0.0015304307992601179,0.0015304307992601179,1.1999648397857634,1.187347147497467
2021-03-01,3,2,1,1.0,1.3333333333333333,0.00010539119089291616,0.3952169658484356,0.006298010792579671,0.006192619601686756,1.2075222312974503,1.1946999367170668
2021-03-02,4,2,2,1.0,0.9999999999999998,7.894622617622385e-05,0.3947311308811194,0.0020625734053334316,0.001983627179157208,1.2100128345380734,1.197069775982476
2021-03-03,4,2,2,1.0,0.0,0.0,0.3923920430325995,0.004876432210271814,0.004876432210271814,1.2159133800992572,1.20290720559602
2021-03-04,4,2,2,1.0,0.0,0.0,0.3917851069358144,0.0023738186740186735,0.0023738186740186735,1.218799737986926,1.2057626891837754
2021-03-05,4,2,2,1.0,0.0,0.0,0.391542286377553,-0.0020706225951327983,-0.0020706225951327983,1.2162760637105083,1.2032660097151833
2021-03-08,2,1,1,1.0,1.0,7.767902684300683e-05,0.38839513421503413,0.005907066179386264,0.005829387152543258,1.2234606869112499,1.2102803131333089
2021-03-09,2,1,1,1.0,2.0,0.0001529220177218276,0.382305044304569,-0.008710120660082204,-0.008863042677804033,1.2128041967053858,1.1995535470659022
2021-03-10,2,1,1,1.0,0.0,0.0,0.372471754775279,-0.011394847723107133,-0.011394847723107133,1.1989844775659826,1.1858848170613732
2021-03-11,2,1,1,1.0,0.0,0.0,0.37181540502865396,0.002369597987572619,0.002369597987572619,1.2018255887711538,1.1886948873373748
2021-03-12,3,1,2,1.0,1.3333333333333333,9.898074257962627e-05,0.37117778467359847,-0.003351749659929631,-0.0034507304025092576,1.1977973702626952,1.1845930217503324
2021-03-15,3,1,2,1.0,0.0,0.0,0.3675065537142619,-0.007467408643183607,-0.007467408643183607,1.1888529278272129,1.175747181581059
2021-03-16,3,2,1,1.0,1.3333333333333333,9.799581278303212e-05,0.36748429793637044,0.00027576340236795335,0.0001777675895849212,1.1891807699555057,1.1759561913234897
2021-03-17,3,2,1,1.0,0.0,0.0,0.3627472719995563,-0.008551548744053207,-0.008551548744053207,1.1790114326357406,1.1658999446325158
2021-03-18,3,2,1,1.0,0.0,0.0,0.3627678326764637,-0.0015338267932481313,-0.0015338267932481313,1.177203033310818,1.164111656059192
2021-03-19,4,2,2,1.0,0.9999999999999998,7.302858136566274e-05,0.3651429068283138,-0.002022059445921422,-0.0020950880272870846,1.1748226587975448,1.161672739666157
2021-03-22,5,3,2,1.0,0.8,5.804438548805663e-05,0.3627774093003539,0.0058941306191244,0.005836086233636344,1.1817472170028045,1.1684523619501135
2021-03-23,3,1,2,1.0,0.7999999999999998,5.4443523967812986e-05,0.34027202479883123,0.01716315192586678,0.017108708401898966,1.202029724026194,1.1884430726922282
2021-03-24,3,1,2,1.0,0.0,0.0,0.3392343935413245,-0.004125723671915924,-0.004125723671915924,1.1970704815394326,1.1835398849744974
2021-03-25,5,2,3,1.0,0.7999999999999998,5.4222202067375985e-05,0.3388887629211,0.0023522247958704472,0.0022980025938030713,1.1998862604085143,1.1862596627000381
2021-03-26,4,2,2,1.0,0.8,5.394454782640281e-05,0.3371534239150175,-0.005249713695857436,-0.005303658243683839,1.1935872010737765,1.1799681468608094
2021-03-29,3,2,1,1.0,0.49999999999999994,3.3235965520241655e-05,0.3323596552024166,-0.008624557225404447,-0.008657793190924688,1.1832930399546053,1.16975222667341
2021-03-30,4,2,2,1.0,0.49999999999999994,3.226401025365171e-05,0.32264010253651715,0.011184623115153594,0.011152359104899942,1.196527726641282,1.1827977235690281
2021-03-31,4,2,2,1.0,0.0,0.0,0.3226204563658517,-0.001049946731109367,-0.001049946731109367,1.1952714362660133,1.1815558489656033
2021-04-01,4,2,2,1.0,0.5,3.223535771684776e-05,0.32235357716847757,-0.0023972198817684767,-0.0024294552394853244,1.1924061078148864,1.1786853119175893
2021-04-05,3,1,2,1.0,0.49999999999999994,3.218591387635532e-05,0.3218591387635532,-0.003150596537006174,-0.0031827824508825295,1.1886493172608998,1.174933812991705
2021-04-06,3,1,2,1.0,0.0,0.0,0.31950569589401023,-0.006405903814807519,-0.006405903814807519,1.1810349440649899,1.1674072999969152
2021-04-07,2,1,1,1.0,0.6666666666666667,4.2240985417236703e-05,0.3168073906292752,-0.006912796467237321,-0.006955037452654557,1.1728706898759735,1.1592879385029342
2021-04-08,2,1,1,1.0,0.0,0.0,0.30859089463361516,-0.011760788685141127,-0.011760788685141127,1.1590768055373466,1.1456537980329684
2021-04-09,0,0,0,0.0,1.0,6.171956506874329e-05,0.30859782534371644,0.0,-6.171956506874329e-05,1.1590768055373466,1.1455830887788345
2021-04-12,0,0,0,0.0,0.0,0.0,0.30900711274450554,0.0,0.0,1.1590768055373466,1.1455830887788345
2021-04-13,0,0,0,0.0,0.0,0.0,0.30932507374720203,0.0,0.0,1.1590768055373466,1.1455830887788345
2021-04-14,0,0,0,0.0,0.0,0.0,0.309929121917095,0.0,0.0,1.1590768055373466,1.1455830887788345
2021-04-15,0,0,0,0.0,0.0,0.0,0.30988986542704616,0.0,0.0,1.1590768055373466,1.1455830887788345
2021-04-16,0,0,0,0.0,0.0,0.0,0.30989787480640696,0.0,0.0,1.1590768055373466,1.1455830887788345
2021-04-19,0,0,0,0.0,0.0,0.0,0.3098468591937975,0.0,0.0,1.1590768055373466,1.1455830887788345
2021-04-20,0,0,0,0.0,0.0,0.0,0.3106273208765517,0.0,0.0,1.1590768055373466,1.1455830887788345
2021-04-21,2,1,1,1.0,1.0,6.191748293145368e-05,0.30958741465726836,0.003845089350590961,0.0037831718676595073,1.1635335594188354,1.149917026492369
2021-04-22,4,2,2,1.0,1.0,6.116985983958116e-05,0.3058492991979058,0.009017017140209967,0.008955847280370386,1.1740251614673245,1.1602155077667322
2021-04-23,5,2,3,1.0,0.39999999999999997,2.433013241506588e-05,0.30412665518832355,-0.007313346855245215,-0.00733767698766028,1.1654391082447286,1.1517022211346657
2021-04-26,7,3,4,1.0000000000000002,0.5714285714285715,3.4811542529789434e-05,0.30460099713565747,-0.0005871361429583798,-0.0006219476854881692,1.164754836821861,1.1509859226038595
2021-04-27,7,3,4,1.0000000000000002,0.0,0.0,0.3050349224643697,-0.0012341816277247775,-0.0012341816277247775,1.1633173178014518,1.149565396924412
2021-04-28,6,3,3,1.0000000000000002,0.8571428571428572,5.2602109143934954e-05,0.30684563667295384,-0.001302530500178594,-0.0013551326093225288,1.1618020615136295,1.1480075833684908
2021-04-29,5,3,2,1.0,0.6666666666666667,4.075439835206475e-05,0.3056579876404856,-0.004904750256482715,-0.004945504654834779,1.1561037125544384,1.1423301065211564
2021-04-30,6,3,3,1.0000000000000002,0.6666666666666667,4.0968341014405656e-05,0.30726255760804233,0.0014350532108729226,0.001394084869858517,1.1577627828992418,1.1439226116390415
2021-05-03,4,2,2,1.0,0.6666666666666665,4.091030176118467e-05,0.3068272632088851,0.002687620330819434,0.0026467100290582493,1.160874409692828,1.146950243087733
2021-05-04,5,3,2,1.0,0.8,4.9125284462607774e-05,0.30703302789129855,0.002364597611654569,0.002315472327191961,1.1636194105494186,1.1496059746362686
2021-05-05,4,2,2,1.0,0.39999999999999997,2.7631375265812064e-05,0.3453921908226508,-0.0003257696983220895,-0.00035340107358790155,1.1632403386050822,1.149199702650629
2021-05-06,3,1,2,1.0,0.49999999999999994,3.4574541836368834e-05,0.3457454183636884,8.129648909138117e-06,-2.644489292723072e-05,1.163249795340632,1.1491693121875404
2021-05-07,1,0,1,1.0,1.3333333333333333,8.966957474002697e-05,0.3362609052751011,-0.011922365574701322,-0.012012035149441349,1.1493811060258845,1.1353654500168842
2021-05-10,3,1,2,1.0,1.3333333333333335,9.07854996479646e-05,0.34044562367986714,0.000493978246857847,0.0004031927472098824,1.1499488752896108,1.1358232211317636
2021-05-11,4,2,2,1.0,1.0,6.874563044839091e-05,0.3437281522419545,0.001062298008209079,0.000993552377760688,1.1511704636893731,1.136951720993835
2021-05-12,6,3,3,1.0000000000000002,0.6666666666666665,4.578875340620735e-05,0.3434156505465552,0.0030379499352229658,0.002992161181816759,1.1546676619249687,1.1403536637989924
2021-05-13,7,3,4,1.0000000000000002,0.2857142857142857,1.9820794008050918e-05,0.34686389514089105,0.0016267489167827655,0.0016069281227747145,1.1565460162932493,1.1421861301712601
2021-05-14,7,3,4,1.0000000000000002,0.0,0.0,0.35263661908568134,-0.0013626052286737484,-0.0013626052286737484,1.1549701006442463,1.1406297813781703
2021-05-17,6,2,4,1.0000000000000002,0.5714285714285714,4.023002434840619e-05,0.3520127130485542,0.0030250404142211497,0.0029848103898727435,1.1584639318759122,1.144034345000626
2021-05-18,4,1,3,1.0,0.6666666666666666,4.8841443085483176e-05,0.3663108231411238,0.0026079705914089477,0.0025591291483234645,1.1614851717414527,1.1469620766396005
2021-05-19,4,1,3,1.0,1.0,7.29976781819822e-05,0.36498839090991103,0.009999521275269369,0.009926523597087386,1.173099467427191,1.1583474227583277
2021-05-20,3,1,2,1.0,0.49999999999999994,3.712111631943366e-05,0.3712111631943366,-0.0020179701526154307,-0.0020550912689348646,1.170732187715874,1.1559669130834238
2021-05-21,3,1,2,1.0,0.0,0.0,0.38859337130603716,-0.00759021954831734,-0.00759021954831734,1.1618460733788287,1.14719287042253
2021-05-24,2,1,1,1.0,0.6666666666666667,5.122195809571751e-05,0.38416468571788126,0.007034375592534964,0.0069831536344392466,1.1700189350396875,1.155203894485024
2021-05-25,2,1,1,1.0,0.0,0.0,0.3838824162371801,0.006272368227012876,0.006272368227012876,1.177357724632834,1.1624497586885134
2021-05-26,0,0,0,0.0,1.0,7.687396774690587e-05,0.38436983873452935,0.0,-7.687396774690587e-05,1.177357724632834,1.1623603965632565
2021-05-27,2,1,1,1.0,1.0,7.685450628295656e-05,0.3842725314147828,-0.006130291051622219,-0.006207145557905175,1.170140179108959,1.155145456391044
2021-05-28,2,1,1,1.0,0.0,0.0,0.385067540051639,-0.0008163357277249624,-0.0008163357277249624,1.1691849518743058,1.1542024698842728
2021-06-01,2,1,1,1.0,0.0,0.0,0.37869444921435336,0.008152278806448575,0.008152278806448575,1.1787164735782893,1.163611850217861
2021-06-02,2,1,1,1.0,0.0,0.0,0.37791287736909934,0.006397678873290894,0.006397678873290894,1.1862575230589012,1.1710562651687106
2021-06-03,3,1,2,1.0,0.6666666666666667,5.085372037356674e-05,0.3814029028017505,0.004651088484904097,0.004600234764530531,1.1917749117645313,1.1764433989109608
2021-06-04,2,1,1,1.0,1.3333333333333333,0.00010371789524429643,0.3889421071661116,-0.006556847733123742,-0.0066605656283680375,1.1839606251359343,1.168607620444454
2021-06-07,2,1,1,1.0,0.0,0.0,0.38959565184043077,-0.000647902071643125,-0.000647902071643125,1.1831935345941649,1.1678504771462301
2021-06-08,2,1,1,1.0,0.0,0.0,0.38857270583238646,-0.005146683846994393,-0.005146683846994393,1.177104011541801,1.161839919959797
2021-06-09,2,1,1,1.0,0.0,0.0,0.3931177243467581,-0.002161733213110541,-0.002161733213110541,1.1745594267047654,1.1593283320165022
2021-06-10,3,2,1,1.0,1.3333333333333333,0.00010453511185364156,0.3920066694511558,-0.003900449007271158,-0.0040049841191248,1.1699781175548938,1.1546852404579246
2021-06-11,3,1,2,1.0,0.6666666666666666,5.3071079755658675e-05,0.39803309816744004,-0.0033599817368382533,-0.0034130528165939116,1.166047012447409,1.1507442387457003
2021-06-14,4,1,3,1.0,0.9999999999999998,7.951379630778525e-05,0.39756898153892634,0.0025868130356152754,0.00250729923930749,1.1690633580593481,1.153629498900145
2021-06-15,4,1,3,1.0,0.0,0.0,0.39695966559202867,0.0032589936130432064,0.0032589936130432064,1.1728733280765062,1.1573891700688788
2021-06-16,4,1,3,1.0,0.0,0.0,0.3989599162431245,0.004254209567649088,0.004254209567649088,1.1778629770104496,1.162312946149679
2021-06-17,2,1,1,1.0,1.0,8.767518559393268e-05,0.4383759279696634,-0.004467774709715752,-0.0045554498953096845,1.172600550590252,1.1570180877608245
2021-06-18,1,1,0,1.0,1.0,7.935016477063006e-05,0.3967508238531503,-0.021599991689175202,-0.021679341853945832,1.1472723884427802,1.1319346971050588
2021-06-21,0,0,0,0.0,1.0,7.955344808399638e-05,0.3977672404199819,0.0,-7.955344808399638e-05,1.1472723884427802,1.1318446477968982
2021-06-22,0,0,0,0.0,0.0,0.0,0.40023897844103873,0.0,0.0,1.1472723884427802,1.1318446477968982
2021-06-23,0,0,0,0.0,0.0,0.0,0.40855111016993456,0.0,0.0,1.1472723884427802,1.1318446477968982
2021-06-24,0,0,0,0.0,0.0,0.0,0.42923069425289545,0.0,0.0,1.1472723884427802,1.1318446477968982
2021-06-25,0,0,0,0.0,0.0,0.0,0.42918338616493723,0.0,0.0,1.1472723884427802,1.1318446477968982
2021-06-28,0,0,0,0.0,0.0,0.0,0.42964233250265277,0.0,0.0,1.1472723884427802,1.1318446477968982
2021-06-29,2,1,1,1.0,1.0,8.45457423619515e-05,0.4227287118097575,0.008706112434825474,0.008621566692463523,1.157260670849934,1.1416029219133872
2021-06-30,4,2,2,1.0,1.0,8.523655364500047e-05,0.42618276822500234,-0.005501443627917034,-0.005586680181562035,1.1508940665064475,1.1352251514943204
2021-07-01,4,2,2,1.0,0.0,0.0,0.4321020570435039,-0.004390382529576946,-0.004390382529576946,1.145841201303464,1.1302410788220634
2021-07-02,4,2,2,1.0,0.0,0.0,0.45830604474664566,0.0002611490280405914,0.0002611490280405914,1.1461404366194734,1.1305362401812493
2021-07-06,4,2,2,1.0,0.0,0.0,0.4570206561310231,-0.003858174870349702,-0.003858174870349702,1.1417184263890165,1.1261744336693624
2021-07-07,2,1,1,1.0,1.0,9.087079288973345e-05,0.4543539644486672,-0.005447750676721102,-0.005538621469610836,1.1354986290590308,1.1199369797725145
2021-07-08,0,0,0,0.0,1.0,9.087189137905426e-05,0.45435945689527124,0.0,-9.087189137905426e-05,1.1354986290590308,1.1198352089809374
2021-07-09,0,0,0,0.0,0.0,0.0,0.45435945689527124,0.0,0.0,1.1354986290590308,1.1198352089809374
2021-07-12,0,0,0,0.0,0.0,0.0,0.45435945689527124,0.0,0.0,1.1354986290590308,1.1198352089809374
2021-07-13,0,0,0,0.0,0.0,0.0,0.45435945689527124,0.0,0.0,1.1354986290590308,1.1198352089809374
2021-07-14,0,0,0,0.0,0.0,0.0,0.45435945689527124,0.0,0.0,1.1354986290590308,1.1198352089809374
2021-07-15,2,1,1,1.0,1.0,9.067711777762892e-05,0.45338558888814456,0.0029413708170767535,0.0028506936992991247,1.1388385515893755,1.1230275161554326
2021-07-16,2,1,1,1.0,0.0,0.0,0.4422974602533962,-0.012593369762205762,-0.012593369762205762,1.1244967366097558,1.1088848153913557
2021-07-19,4,2,2,1.0,1.0,9.220568944497691e-05,0.46102844722488456,-0.0014545886075940347,-0.0015467942970390117,1.1228610564674066,1.1071695986828354
2021-07-20,4,2,2,1.0,0.0,0.0,0.4343247071712888,0.018419734830730807,0.018419734830730807,1.1435438593792906,1.1275633691032199
2021-07-21,4,2,2,1.0,0.0,0.0,0.43405668813451,0.001463923379897113,0.001463923379897113,1.1452179199709738,1.1292140354815656
2021-07-22,2,1,1,1.0,1.0,8.623502116719148e-05,0.4311751058359574,0.005607720774999688,0.005521485753832496,1.1516399822926968,1.1354489746915049
2021-07-23,3,1,2,1.0,0.6666666666666667,5.752625331375558e-05,0.43144689985316675,0.00015855268625226013,0.00010102643293850454,1.1518225779054847,1.1355636850512014
2021-07-26,1,0,1,1.0,1.3333333333333333,0.0001089254470973078,0.40847042661490424,-0.01695537619910923,-0.017064301646206537,1.1322929927824694,1.1161860837910098
2021-07-27,1,0,1,1.0,0.0,0.0,0.39736811780409376,0.011157981568774311,0.011157981568774311,1.1449270971263885,1.1286404675412722
2021-07-28,1,0,1,1.0,0.0,0.0,0.39775505886607504,-0.00315090214385982,-0.00315090214385982,1.1413195438814898,1.1250842318724494
2021-07-29,3,1,2,1.0,1.3333333333333333,0.00010615283578650243,0.3980731341993841,0.002473619079497685,0.0023674662437111827,1.1441427336810386,1.127747830812739
2021-07-30,4,2,2,1.0,1.0,7.959626967868183e-05,0.3979813483934091,0.0008666107340182705,0.0007870144643395886,1.1451342600552956,1.1286353846677164
2021-08-02,6,3,3,1.0000000000000002,0.6666666666666665,5.2945449294734e-05,0.39709086971050506,-0.0034724493593923755,-0.0035253948086871093,1.1411578393275483,1.1246564993417083
2021-08-03,6,3,3,1.0000000000000002,0.0,0.0,0.41305905145347094,0.004405367248606649,0.004405367248606649,1.1461850586984126,1.129611024249841
2021-08-04,6,3,3,1.0000000000000002,0.0,0.0,0.41281215710024954,-0.0017707015028841698,-0.0017707015028841698,1.1441555070923919,1.1276108203115272
2021-08-05,4,2,2,1.0,0.6666666666666665,5.454093940970205e-05,0.40905704557276545,-0.0066896012395314996,-0.006744142178941201,1.1365015629939297,1.1200060526168338
2021-08-06,2,1,1,1.0,1.0,8.195183067003227e-05,0.40975915335016133,-0.0026655548666544844,-0.0027475066973245165,1.1334721557217309,1.116928828486225
2021-08-09,2,1,1,1.0,2.0,0.00016037798719941717,0.4009449679985429,-0.010444229683240176,-0.010604607670439593,1.1216339121878156,1.105084236464325
2021-08-10,4,2,2,1.0,1.0,7.979915222525296e-05,0.39899576112626484,0.004546541132168115,0.004466741979942863,1.1267334669048121,1.1100203626147134
2021-08-11,4,2,2,1.0,0.0,0.0,0.40001368521897396,0.001149918403615989,0.001149918403615989,1.1280291184543758,1.1112967954580724
2021-08-12,5,2,3,1.0,0.39999999999999997,3.205527670910848e-05,0.400690958863856,0.0011811351257019168,0.0011490798489928082,1.1293614732689967,1.1125737642119835
2021-08-13,5,2,3,1.0,0.0,0.0,0.41109123034660655,0.003196213391305107,0.003196213391305107,1.132971153533483,1.1161297873759726
2021-08-16,3,1,2,1.0,0.7999999999999998,6.389988794730427e-05,0.3993742996706518,0.01120645751224751,0.011142557624300206,1.145667746628158,1.1285663278480074
2021-08-17,3,1,2,1.0,1.3333333333333333,0.00010351613502267497,0.3881855063350311,-0.013743582286735155,-0.01384709842175783,1.1299221676791156,1.1129389588308143
2021-08-18,3,1,2,1.0,0.0,0.0,0.39077044338872685,-0.005783417951544301,-0.005783417951544301,1.1233873555307123,1.1065023676773391
2021-08-19,2,1,1,1.0,0.6666666666666667,5.266902019542143e-05,0.39501765146566065,-7.956914226829977e-05,-0.0001322381624637212,1.1232979685623978,1.1063560458374757
2021-08-20,2,1,1,1.0,0.0,0.0,0.39465326317265154,0.001423142540704171,0.001423142540704171,1.1248965816873455,1.107930548191472
2021-08-23,2,1,1,1.0,0.0,0.0,0.39308522021164893,-0.00781801151203177,-0.00781801151203177,1.1161021272618687,1.0992687344111796
2021-08-24,0,0,0,0.0,1.0,7.860914429111507e-05,0.3930457214555753,0.0,-7.860914429111507e-05,1.1161021272618687,1.0991823218366215
2021-08-25,1,0,1,1.0,1.0,7.911190116061069e-05,0.39555950580305344,-0.008495587874697105,-0.008574699775857715,1.1066201835625793,1.0897571634279422
2021-08-26,1,0,1,1.0,0.0,0.0,0.3959625379145137,0.006389241460227581,0.006389241460227581,1.113690647120122,1.096719885078096
2021-08-27,1,0,1,1.0,0.0,0.0,0.38963452033145946,0.009329679247933022,0.009329679247933022,1.1240810236391756,1.1069519298307045
2021-08-30,1,0,1,1.0,0.0,0.0,0.38945092438603535,0.005127158533593571,0.005127158533593571,1.1298443652519776,1.1126274478640137
2021-08-31,1,0,1,1.0,0.0,0.0,0.388910475273983,-0.0033397683212944332,-0.0033397683212944332,1.126070946832916,1.1089115299602348
2021-09-01,0,0,0,0.0,1.0,7.809523004535156e-05,0.3904761502267578,0.0,-7.809523004535156e-05,1.126070946832916,1.1088249292592027
2021-09-02,2,1,1,1.0,1.0,7.805580151027191e-05,0.3902790075513596,-0.0027433345278288627,-0.0028213903293391345,1.1229817575236845,1.1056965013268607
2021-09-03,2,1,1,1.0,0.0,0.0,0.3911219784932104,0.0001272277293219911,0.0001272277293219911,1.1231246319427644,1.1058371765820438
2021-09-07,2,1,1,1.0,0.0,0.0,0.3916878605409035,0.00012312866553685432,0.00012312866553685432,1.123262920779927,1.1059733368378972
2021-09-08,2,1,1,1.0,0.0,0.0,0.3894155914440779,0.005441814431153514,0.005441814431153514,1.1293755091522066,1.1119918385027727
2021-09-09,2,1,1,1.0,0.0,0.0,0.3846618482375743,-0.009105117779591046,-0.009105117779591046,1.1190924121239902,1.1018670218432611
2021-09-10,2,1,1,1.0,2.0,0.00014979331359657133,0.37448328399142833,-0.012814612221417788,-0.01296440553501436,1.1047516768226902,1.0875819709264265
2021-09-13,2,1,1,1.0,0.0,0.0,0.3737064328872957,0.0033123685587845967,0.0033123685587845967,1.1084110215422622,1.0911844432520241
2021-09-14,2,1,1,1.0,0.0,0.0,0.40902363676750886,0.00026165996710882214,0.00026165996710882214,1.108701048333702,1.091469962537555
